chr	insertion_site	norm_reads_5'	norm_reads_3'	QIseq_Run	Sample_pool_ID
chr10	1125924	0	16	Run_P3	"LMPP_2:SMPP_25_1"
chr13	1961288	27	23	Run_P3	"LMPP_4:SMPP_36"
chr4	519527	7	136	Run_P3	"LMPP_4:SMPP_36"
chr9	212225	585	0	Run_P3	"LMPP_6:SMPP_38"
chr11	1158919	0	44	Run_P3	"LMPP_15:SMPP_12"
chr11	170689	10	0	Run_P3	"LMPP_15:SMPP_69"
chr14	958871	21	0	Run_P3	"LMPP_11:SMPP_59"
chr11	1437729	32	0	Run_P3	"LMPP_7:SMPP_44"
chr12	503215	39359	14092	Run_P3	"LMPP_14:SMPP_66"
chr13	2201497	1279	179	Run_P3	"LMPP_1:SMPP_19"
chr13	2759452	661	404	Run_P3	"LMPP_9:SMPP_9"
chr12	1137721	35306	0	Run_P3	"LMPP_10:SMPP_54"
chr7	1351325	1812	1820	Run_P3	"LMPP_13:SMPP_65"
chr10	1440445	38	0	Run_P3	"LMPP_6:SMPP_38"
chr4	419407	25	0	Run_P3	"LMPP_6:SMPP_38"
chr1	186620	1657	204	Run_P3	"LMPP_6:SMPP_39"
chr14	2350665	3176	35261	Run_P3	"LMPP_1:SMPP_21"
chr13	1781902	127	1043	Run_P3	"LMPP_7:SMPP_44"
chr14	1106426	0	48	Run_P3	"LMPP_11:SMPP_51"
chr12	1783433	0	641	Run_P3	"LMPP_15:SMPP_3"
chr12	2086101	29	31	Run_P3	"LMPP_5:SMPP_30"
chr13	1399117	20	0	Run_P3	"LMPP_6:SMPP_39"
chr9	974924	31229	9942	Run_P3	"LMPP_4:SMPP_33"
chr13	2050827	48	6	Run_P3	"LMPP_13:SMPP_65"
chr11	1421962	198	191	Run_P3	"LMPP_12:SMPP_52"
chr14	1951473	25	18	Run_P3	"LMPP_4:SMPP_36"
chr13	1397124	252	0	Run_P3	"LMPP_15:SMPP_69"
chr6	161787	131	103	Run_P3	"LMPP_4:SMPP_36"
chr3	397647	138000	20100	Run_P3	"LMPP_10:SMPP_4"
chr14	2067958	0	16	Run_P3	"LMPP_13:SMPP_64"
chr14	3095230	34	25	Run_P3	"LMPP_8:SMPP_49"
chr8	1299201	12	14	Run_P3	"LMPP_8:SMPP_46"
chr12	246928	96	91	Run_P3	"LMPP_7:SMPP_43"
chr12	360945	50	0	Run_P3	"LMPP_9:SMPP_9"
chr5	613281	115	35	Run_P3	"LMPP_4:SMPP_36"
chr2	115095	26	8	Run_P3	"LMPP_4:SMPP_47"
chr14	3088795	43	0	Run_P3	"LMPP_7:SMPP_42"
chr12	1567576	3924	2525	Run_P3	"LMPP_12:SMPP_56"
chr2	76891	288	257	Run_P3	"LMPP_13:SMPP_64"
chr7	568286	40	0	Run_P3	"LMPP_14:SMPP_68"
chr12	1532350	114299	5358	Run_P3	"LMPP_2:SMPP_25_1"
chr14	518935	0	5877	Run_P3	"LMPP_16:SMPP_2"
chr11	378747	4776	0	Run_P3	"LMPP_12:SMPP_56"
chr6	512177	0	22	Run_P3	"LMPP_8:SMPP_46"
chr8	1357392	73	0	Run_P3	"LMPP_10:SMPP_54"
chr5	1057608	0	3758	Run_P3	"LMPP_10:SMPP_8"
chr10	1440176	0	9	Run_P3	"LMPP_4:SMPP_47"
chr8	303814	304	100	Run_P3	"LMPP_10:SMPP_11"
chr9	1248153	117	0	Run_P3	"LMPP_8:SMPP_49"
chr14	2777843	27	5	Run_P3	"LMPP_4:SMPP_36"
chr5	1250570	0	30	Run_P3	"LMPP_16:SMPP_2"
chr10	1287244	2397	190	Run_P3	"LMPP_12:SMPP_56"
chr13	2843347	12	73	Run_P3	"LMPP_6:SMPP_39"
chr13	2807113	141	0	Run_P3	"LMPP_1:SMPP_18"
chr9	53205	44	0	Run_P3	"LMPP_4:SMPP_37"
chr9	77879	190	185	Run_P3	"LMPP_12:SMPP_57"
chr3	651451	40	22	Run_P3	"LMPP_4:SMPP_37"
chr13	994857	14	0	Run_P3	"LMPP_4:SMPP_37"
chr10	1254429	60	0	Run_P3	"LMPP_7:SMPP_42"
chr6	876411	30	15	Run_P3	"LMPP_1:SMPP_19"
chr7	215920	0	10	Run_P3	"LMPP_1:SMPP_21"
chr8	666192	0	11	Run_P3	"LMPP_11:SMPP_51"
chr4	796406	28	0	Run_P3	"LMPP_1:SMPP_21"
chr3	45412	188	23	Run_P3	"LMPP_6:SMPP_40"
chr14	169266	217	86	Run_P3	"LMPP_1:SMPP_20"
chr13	1303451	159	123	Run_P3	"LMPP_12:SMPP_57"
chr11	361367	1333	27	Run_P3	"LMPP_3:SMPP_27"
chr13	1782158	0	10	Run_P3	"LMPP_13:SMPP_65"
chr9	368900	0	33	Run_P3	"LMPP_11:SMPP_60"
chr3	150113	597	457	Run_P3	"LMPP_4:SMPP_37"
chr13	2842368	17870	0	Run_P3	"LMPP_14:SMPP_63"
chr14	1541310	572	371	Run_P3	"LMPP_10:SMPP_8"
chr7	946039	87	0	Run_P3	"LMPP_8:SMPP_50"
chr14	457363	24	18	Run_P3	"LMPP_4:SMPP_36"
chr7	435978	26	0	Run_P3	"LMPP_4:SMPP_33"
chr14	2491306	58	12	Run_P3	"LMPP_13:SMPP_61"
chr9	481386	45	0	Run_P3	"LMPP_4:SMPP_36"
chr11	1872389	126	0	Run_P3	"LMPP_10:SMPP_11"
chr14	431651	93	62	Run_P3	"LMPP_13:SMPP_65"
chr14	890276	9	16	Run_P3	"LMPP_11:SMPP_60"
chr1	297219	489	0	Run_P3	"LMPP_8:SMPP_50"
chr14	479456	0	283	Run_P3	"LMPP_15:SMPP_3"
chr6	820937	10	12	Run_P3	"LMPP_12:SMPP_57"
chr9	160603	0	12	Run_P3	"LMPP_4:SMPP_47"
chr12	1121733	2274	3747	Run_P3	"LMPP_11:SMPP_51"
chr10	74058	420	2767	Run_P3	"LMPP_16:SMPP_7"
chr12	1309719	26	0	Run_P3	"LMPP_1:SMPP_21"
chr6	707324	0	9	Run_P3	"LMPP_4:SMPP_36"
chr2	393319	60	144	Run_P3	"LMPP_8:SMPP_50"
chr5	1325316	115	153	Run_P3	"LMPP_9:SMPP_58"
chr14	132996	0	2573	Run_P3	"LMPP_3:SMPP_32"
chr13	1397376	0	9	Run_P3	"LMPP_15:SMPP_69"
chr12	2149999	330	0	Run_P3	"LMPP_3:SMPP_32"
chr13	2548745	86848	37873	Run_P3	"LMPP_4:SMPP_37"
chr13	1166582	10	20	Run_P3	"LMPP_10:SMPP_54"
chr12	504581	6	0	Run_P3	"LMPP_7:SMPP_44"
chr9	611711	831	245	Run_P3	"LMPP_12:SMPP_56"
chr12	593848	8578	704	Run_P3	"LMPP_16:SMPP_6"
chr3	1029864	158	1387	Run_P3	"LMPP_6:SMPP_40"
chr11	719749	0	12	Run_P3	"LMPP_1:SMPP_20"
chr12	2150476	241	262	Run_P3	"LMPP_3:SMPP_32"
chr9	1098409	0	856	Run_P3	"LMPP_15:SMPP_70"
chr3	889049	0	12	Run_P3	"LMPP_3:SMPP_27"
chr12	2240402	575	0	Run_P3	"LMPP_6:SMPP_40"
chr6	452661	22	100	Run_P3	"LMPP_9:SMPP_9"
chr9	372896	0	2456	Run_P3	"LMPP_15:SMPP_12"
chr12	599699	6	0	Run_P3	"LMPP_8:SMPP_49"
chr8	144892	11	35	Run_P3	"LMPP_9:SMPP_9"
chr11	1162952	30	0	Run_P3	"LMPP_12:SMPP_52"
chr11	533796	15	16	Run_P3	"LMPP_12:SMPP_52"
chr14	2735742	285	0	Run_P3	"LMPP_3:SMPP_28"
chr3	402338	818	0	Run_P3	"LMPP_1:SMPP_21"
chr10	76890	42	11	Run_P3	"LMPP_4:SMPP_36"
chr14	3237657	13	0	Run_P3	"LMPP_11:SMPP_59"
chr14	2436308	464	1198	Run_P3	"LMPP_7:SMPP_45"
chr4	495282	303	431	Run_P3	"LMPP_14:SMPP_63"
chr7	292138	0	82	Run_P3	"LMPP_15:SMPP_70"
chr12	1415830	0	145	Run_P3	"LMPP_1:SMPP_18"
chr10	1270313	27	0	Run_P3	"LMPP_11:SMPP_60"
chr10	1092421	74	24	Run_P3	"LMPP_10:SMPP_4"
chr13	1848492	15	0	Run_P3	"LMPP_5:SMPP_34"
chr13	2363272	41	9	Run_P3	"LMPP_4:SMPP_36"
chr11	1123885	6	11	Run_P3	"LMPP_4:SMPP_36"
chr9	1472506	14277	10552	Run_P3	"LMPP_1:SMPP_21"
chr12	2020542	109	16	Run_P3	"LMPP_10:SMPP_4"
chr10	276789	214	234	Run_P3	"LMPP_8:SMPP_50"
chr13	2204724	0	1234	Run_P3	"LMPP_9:SMPP_10"
chr6	767529	281	220	Run_P3	"LMPP_3:SMPP_32"
chr12	1783669	32	29	Run_P3	"LMPP_14:SMPP_66"
chr12	328571	84	18	Run_P3	"LMPP_4:SMPP_37"
chr9	250942	9	0	Run_P3	"LMPP_13:SMPP_65"
chr2	40330	0	13	Run_P3	"LMPP_4:SMPP_37"
chr9	92466	24	50	Run_P3	"LMPP_4:SMPP_36"
chr10	1340834	32	20	Run_P3	"LMPP_12:SMPP_57"
chr8	98368	28	0	Run_P3	"LMPP_15:SMPP_3"
chr8	301890	21	7	Run_P3	"LMPP_5:SMPP_34"
chr8	404528	10	1142	Run_P3	"LMPP_10:SMPP_8"
chr1	220229	24033	23741	Run_P3	"LMPP_5:SMPP_34"
chr11	1994790	0	16	Run_P3	"LMPP_13:SMPP_61"
chr1	538897	19	0	Run_P3	"LMPP_15:SMPP_70"
chr14	2333451	174	1022	Run_P3	"LMPP_9:SMPP_9"
chr13	1059043	37	0	Run_P3	"LMPP_9:SMPP_5"
chr10	368205	64	0	Run_P3	"LMPP_5:SMPP_34"
chr11	1791530	46	0	Run_P3	"LMPP_11:SMPP_59"
chr6	664011	2906	1525	Run_P3	"LMPP_6:SMPP_40"
chr5	347176	0	13	Run_P3	"LMPP_5:SMPP_31"
chr7	1125388	27	0	Run_P3	"LMPP_3:SMPP_32"
chr14	1658344	0	32	Run_P3	"LMPP_6:SMPP_39"
chr14	658938	8264	3081	Run_P3	"LMPP_11:SMPP_60"
chr12	238488	2178	2816	Run_P3	"LMPP_7:SMPP_43"
chr4	858911	0	17	Run_P3	"LMPP_6:SMPP_39"
chr5	553856	1231	1005	Run_P3	"LMPP_5:SMPP_31"
chr9	870606	44746	30982	Run_P3	"LMPP_2:SMPP_26"
chr12	488838	15	0	Run_P3	"LMPP_6:SMPP_38"
chr1	323451	53	0	Run_P3	"LMPP_5:SMPP_34"
chr4	838197	503	192	Run_P3	"LMPP_2:SMPP_24"
chr12	450470	1884	2705	Run_P3	"LMPP_10:SMPP_54"
chr1	464380	48	262	Run_P3	"LMPP_6:SMPP_39"
chr8	952477	0	35	Run_P3	"LMPP_4:SMPP_33"
chr11	386846	10	0	Run_P3	"LMPP_10:SMPP_8"
chr4	651247	17691	3143	Run_P3	"LMPP_1:SMPP_21"
chr2	586222	0	124	Run_P3	"LMPP_16:SMPP_2"
chr12	663071	25538	12209	Run_P3	"LMPP_15:SMPP_12"
chr7	1322860	176	1200	Run_P3	"LMPP_15:SMPP_3"
chr14	1265282	14	16	Run_P3	"LMPP_8:SMPP_49"
chr5	1142051	24	0	Run_P3	"LMPP_4:SMPP_37"
chr9	1200231	0	221	Run_P3	"LMPP_7:SMPP_45"
chr11	483158	99363	53359	Run_P3	"LMPP_5:SMPP_31"
chr5	49627	64	10	Run_P3	"LMPP_10:SMPP_11"
chr11	53095	0	42	Run_P3	"LMPP_5:SMPP_31"
chr13	1522967	386	0	Run_P3	"LMPP_14:SMPP_68"
chr11	81664	0	151	Run_P3	"LMPP_13:SMPP_65"
chr14	2836566	4650	4204	Run_P3	"LMPP_13:SMPP_67"
chr13	317314	18	0	Run_P3	"LMPP_14:SMPP_62"
chr13	1445155	52	15	Run_P3	"LMPP_7:SMPP_42"
chr12	1084361	101	0	Run_P3	"LMPP_9:SMPP_58"
chr14	946421	1538	912	Run_P3	"LMPP_10:SMPP_4"
chr6	187844	0	32	Run_P3	"LMPP_6:SMPP_40"
chr4	135604	43420	7370	Run_P3	"LMPP_9:SMPP_9"
chr4	827790	0	8	Run_P3	"LMPP_6:SMPP_39"
chr8	1374071	332	0	Run_P3	"LMPP_15:SMPP_3"
chr11	224599	8	9	Run_P3	"LMPP_2:SMPP_26"
chr12	2193265	10	0	Run_P3	"LMPP_5:SMPP_31"
chr11	642283	24	113	Run_P3	"LMPP_4:SMPP_33"
chr2	927589	54	94	Run_P3	"LMPP_6:SMPP_39"
chr13	169104	10	0	Run_P3	"LMPP_5:SMPP_31"
chr2	127459	56	92	Run_P3	"LMPP_10:SMPP_8"
chr13	1889227	5480	3833	Run_P3	"LMPP_1:SMPP_20"
chr14	2491202	21	48	Run_P3	"LMPP_12:SMPP_55"
chr8	226262	73	0	Run_P3	"LMPP_11:SMPP_60"
chr13	2797969	46	0	Run_P3	"LMPP_14:SMPP_63"
chr13	2217750	0	9	Run_P3	"LMPP_5:SMPP_34"
chr14	2652404	61	26	Run_P3	"LMPP_2:SMPP_24"
chr7	143374	767	99	Run_P3	"LMPP_4:SMPP_33"
chr11	588065	13057	3707	Run_P3	"LMPP_4:SMPP_36"
chr2	889446	150	172	Run_P3	"LMPP_6:SMPP_40"
chr9	631864	15	0	Run_P3	"LMPP_6:SMPP_40"
chr1	623985	0	21	Run_P3	"LMPP_1:SMPP_18"
chr2	279531	3256	1736	Run_P3	"LMPP_4:SMPP_37"
chr6	994283	404	0	Run_P3	"LMPP_4:SMPP_33"
chr10	1045339	0	263	Run_P3	"LMPP_6:SMPP_41"
chr10	930332	12	0	Run_P3	"LMPP_12:SMPP_57"
chr3	218602	7441	71	Run_P3	"LMPP_13:SMPP_67"
chr11	1753577	6	0	Run_P3	"LMPP_4:SMPP_36"
chr5	82305	4607	510	Run_P3	"LMPP_10:SMPP_4"
chr12	593161	91	7802	Run_P3	"LMPP_8:SMPP_50"
chr8	840755	0	17	Run_P3	"LMPP_14:SMPP_63"
chr5	786711	433	0	Run_P3	"LMPP_6:SMPP_38"
chr13	2832674	7282	0	Run_P3	"LMPP_14:SMPP_63"
chr14	1476773	1485	1785	Run_P3	"LMPP_8:SMPP_49"
chr13	2483854	49	5	Run_P3	"LMPP_12:SMPP_57"
chr6	303920	1053	6500	Run_P3	"LMPP_9:SMPP_10"
chr14	2218474	0	6	Run_P3	"LMPP_15:SMPP_12"
chr10	1378570	0	4313	Run_P3	"LMPP_2:SMPP_25_1"
chr7	280176	746	245	Run_P3	"LMPP_5:SMPP_31"
chr12	1586724	10	0	Run_P3	"LMPP_14:SMPP_62"
chr14	1889333	12544	198	Run_P3	"LMPP_2:SMPP_25_1"
chr2	556595	32	16	Run_P3	"LMPP_1:SMPP_20"
chr10	816548	49	0	Run_P3	"LMPP_5:SMPP_34"
chr12	71168	5639	98	Run_P3	"LMPP_4:SMPP_36"
chr14	2122651	0	9599	Run_P3	"LMPP_16:SMPP_1"
chr4	539914	14	7	Run_P3	"LMPP_4:SMPP_36"
chr9	858820	1004	4284	Run_P3	"LMPP_4:SMPP_37"
chr13	1483517	136	363	Run_P3	"LMPP_6:SMPP_35"
chr13	422926	15	10	Run_P3	"LMPP_11:SMPP_60"
chr14	482058	0	22	Run_P3	"LMPP_16:SMPP_2"
chr12	741334	3188	1954	Run_P3	"LMPP_15:SMPP_12"
chr2	443813	0	8	Run_P3	"LMPP_6:SMPP_39"
chr9	86933	31	0	Run_P3	"LMPP_9:SMPP_5"
chr2	153172	68	48	Run_P3	"LMPP_11:SMPP_53"
chr12	849505	0	7	Run_P3	"LMPP_16:SMPP_1"
chr9	359499	71	33	Run_P3	"LMPP_4:SMPP_37"
chr3	113496	8	0	Run_P3	"LMPP_1:SMPP_21"
chr6	1022758	43	875	Run_P3	"LMPP_10:SMPP_4"
chr6	655889	21	0	Run_P3	"LMPP_3:SMPP_28"
chr4	626544	235	83	Run_P3	"LMPP_2:SMPP_22"
chr2	840423	488	519	Run_P3	"LMPP_10:SMPP_4"
chr8	1374230	202	0	Run_P3	"LMPP_10:SMPP_4"
chr6	1301291	41	40	Run_P3	"LMPP_1:SMPP_21"
chr9	699317	0	12	Run_P3	"LMPP_9:SMPP_9"
chr12	1571599	46	58	Run_P3	"LMPP_5:SMPP_30"
chr7	792213	15	0	Run_P3	"LMPP_3:SMPP_32"
chr14	346648	17078	1405	Run_P3	"LMPP_13:SMPP_61"
chr4	518009	0	24	Run_P3	"LMPP_16:SMPP_1"
chr12	1342708	90	0	Run_P3	"LMPP_4:SMPP_37"
chr11	1544738	66	1558	Run_P3	"LMPP_4:SMPP_33"
chr12	237840	19470	13391	Run_P3	"LMPP_2:SMPP_22"
chr6	583725	7	0	Run_P3	"LMPP_6:SMPP_40"
chr4	178013	337	1306	Run_P3	"LMPP_1:SMPP_18"
chr11	1619719	3822	5011	Run_P3	"LMPP_12:SMPP_56"
chr11	662370	94	93	Run_P3	"LMPP_11:SMPP_51"
chr7	857654	55	0	Run_P3	"LMPP_6:SMPP_38"
chr5	62249	8	29	Run_P3	"LMPP_3:SMPP_27"
chr13	2843211	0	288	Run_P3	"LMPP_4:SMPP_47"
chr14	287548	2920	2863	Run_P3	"LMPP_12:SMPP_55"
chr9	956165	480	155	Run_P3	"LMPP_8:SMPP_50"
chr14	2669383	18	10	Run_P3	"LMPP_13:SMPP_67"
chr12	237330	106	231	Run_P3	"LMPP_10:SMPP_8"
chr7	1355225	22	0	Run_P3	"LMPP_1:SMPP_19"
chr11	660240	111	104	Run_P3	"LMPP_15:SMPP_70"
chr5	23107	4883	1715	Run_P3	"LMPP_3:SMPP_28"
chr8	1083551	14	0	Run_P3	"LMPP_4:SMPP_36"
chr6	586301	21	0	Run_P3	"LMPP_13:SMPP_61"
chr7	1306248	77	15	Run_P3	"LMPP_6:SMPP_38"
chr6	1015438	471	107	Run_P3	"LMPP_4:SMPP_36"
chr11	516214	0	15	Run_P3	"LMPP_16:SMPP_7"
chr4	1003506	15	0	Run_P3	"LMPP_5:SMPP_34"
chr13	1806306	0	10	Run_P3	"LMPP_8:SMPP_49"
chr11	1878528	425	0	Run_P3	"LMPP_6:SMPP_38"
chr14	749634	217	100	Run_P3	"LMPP_2:SMPP_24"
chr14	2075303	16	0	Run_P3	"LMPP_13:SMPP_61"
chr10	442668	0	10	Run_P3	"LMPP_13:SMPP_67"
chr14	2735570	613	0	Run_P3	"LMPP_8:SMPP_49"
chr13	1633726	13	28	Run_P3	"LMPP_6:SMPP_39"
chr7	901234	0	42	Run_P3	"LMPP_14:SMPP_63"
chr6	113194	60	12907	Run_P3	"LMPP_1:SMPP_18"
chr5	1190451	0	11	Run_P3	"LMPP_3:SMPP_28"
chr13	343369	64	107	Run_P3	"LMPP_6:SMPP_41"
chr13	1421782	304	101	Run_P3	"LMPP_15:SMPP_3"
chr10	971750	21	0	Run_P3	"LMPP_6:SMPP_39"
chr14	2659925	8	0	Run_P3	"LMPP_11:SMPP_51"
chr4	360260	5	0	Run_P3	"LMPP_11:SMPP_51"
chr4	1116493	0	32	Run_P3	"LMPP_2:SMPP_24"
chr5	880190	0	18	Run_P3	"LMPP_16:SMPP_2"
chr11	1145634	42	0	Run_P3	"LMPP_7:SMPP_44"
chr3	98291	7	20	Run_P3	"LMPP_6:SMPP_41"
chr13	800406	1578	349	Run_P3	"LMPP_12:SMPP_57"
chr9	81152	10	0	Run_P3	"LMPP_1:SMPP_21"
chr13	1631496	18	0	Run_P3	"LMPP_4:SMPP_33"
chr7	683447	0	17	Run_P3	"LMPP_15:SMPP_70"
chr14	2365957	615	0	Run_P3	"LMPP_9:SMPP_10"
chr12	564022	833	5419	Run_P3	"LMPP_5:SMPP_30"
chr4	588690	40	35	Run_P3	"LMPP_7:SMPP_44"
chr12	835572	17	0	Run_P3	"LMPP_11:SMPP_59"
chr10	704097	23	286	Run_P3	"LMPP_12:SMPP_52"
chr14	1126214	158	0	Run_P3	"LMPP_16:SMPP_7"
chr5	531988	0	6	Run_P3	"LMPP_4:SMPP_36"
chr13	1617504	215	234	Run_P3	"LMPP_10:SMPP_54"
chr14	1959235	0	613	Run_P3	"LMPP_2:SMPP_24"
chr12	2090751	9	0	Run_P3	"LMPP_15:SMPP_12"
chr12	1384781	0	432	Run_P3	"LMPP_15:SMPP_12"
chr9	1513260	944	750	Run_P3	"LMPP_14:SMPP_66"
chr14	1652815	2684	1615	Run_P3	"LMPP_7:SMPP_45"
chr2	128357	124	0	Run_P3	"LMPP_4:SMPP_37"
chr5	50078	10	0	Run_P3	"LMPP_5:SMPP_30"
chr13	1050958	1648	225	Run_P3	"LMPP_2:SMPP_24"
chr8	379654	0	3149	Run_P3	"LMPP_9:SMPP_10"
chr3	209728	20	0	Run_P3	"LMPP_1:SMPP_21"
chr7	1229981	2049	8	Run_P3	"LMPP_9:SMPP_10"
chr12	555119	0	5	Run_P3	"LMPP_4:SMPP_36"
chr13	2790354	576	605	Run_P3	"LMPP_5:SMPP_31"
chr6	844682	0	10	Run_P3	"LMPP_10:SMPP_4"
chr2	91538	101	47	Run_P3	"LMPP_12:SMPP_56"
chr12	644080	289	6490	Run_P3	"LMPP_13:SMPP_64"
chr2	790540	1606	3264	Run_P3	"LMPP_11:SMPP_59"
chr2	925326	80	75	Run_P3	"LMPP_13:SMPP_61"
chr11	1002573	1464	66	Run_P3	"LMPP_12:SMPP_56"
chr11	1277287	13	0	Run_P3	"LMPP_14:SMPP_68"
chr8	1039964	144	55	Run_P3	"LMPP_15:SMPP_3"
chr5	820068	7072	627	Run_P3	"LMPP_1:SMPP_18"
chr4	1051042	9	0	Run_P3	"LMPP_4:SMPP_36"
chr14	2694026	0	27	Run_P3	"LMPP_7:SMPP_44"
chr13	141960	2748	3627	Run_P3	"LMPP_12:SMPP_55"
chr14	34959	0	10	Run_P3	"LMPP_13:SMPP_67"
chr6	1174158	0	14	Run_P3	"LMPP_6:SMPP_39"
chr1	496477	0	5286	Run_P3	"LMPP_2:SMPP_24"
chr4	868954	1185	14	Run_P3	"LMPP_4:SMPP_33"
chr7	109363	1233	928	Run_P3	"LMPP_3:SMPP_32"
chr10	1133803	0	18	Run_P3	"LMPP_13:SMPP_65"
chr4	903916	21	17	Run_P3	"LMPP_1:SMPP_21"
chr10	1479654	1210	1586	Run_P3	"LMPP_10:SMPP_54"
chr11	488439	580	188	Run_P3	"LMPP_15:SMPP_70"
chr14	1023831	14	0	Run_P3	"LMPP_6:SMPP_40"
chr8	897822	3500	0	Run_P3	"LMPP_6:SMPP_38"
chr10	109514	0	7	Run_P3	"LMPP_4:SMPP_37"
chr2	101926	0	6	Run_P3	"LMPP_16:SMPP_2"
chr14	1897391	793	0	Run_P3	"LMPP_6:SMPP_41"
chr7	736016	228	33	Run_P3	"LMPP_6:SMPP_40"
chr14	1716571	14425	4331	Run_P3	"LMPP_16:SMPP_6"
chr11	1672637	271	25	Run_P3	"LMPP_11:SMPP_53"
chr14	597660	3227	1322	Run_P3	"LMPP_2:SMPP_26"
chr2	119276	18	364	Run_P3	"LMPP_2:SMPP_25_1"
chr7	807791	0	239	Run_P3	"LMPP_3:SMPP_32"
chr12	491267	35	0	Run_P3	"LMPP_6:SMPP_40"
chr11	461366	0	14	Run_P3	"LMPP_4:SMPP_37"
chr1	189427	0	17	Run_P3	"LMPP_10:SMPP_8"
chr1	17083	125	103	Run_P3	"LMPP_8:SMPP_49"
chr3	101870	22	0	Run_P3	"LMPP_16:SMPP_7"
chr7	858526	14	0	Run_P3	"LMPP_4:SMPP_37"
chr11	935160	0	10	Run_P3	"LMPP_15:SMPP_3"
chr7	43252	6427	4154	Run_P3	"LMPP_12:SMPP_56"
chr13	1830405	3535	11446	Run_P3	"LMPP_13:SMPP_65"
chr10	452424	22	75	Run_P3	"LMPP_12:SMPP_55"
chr2	816933	0	22	Run_P3	"LMPP_2:SMPP_26"
chr4	1122425	0	27	Run_P3	"LMPP_10:SMPP_11"
chr14	3157071	3221	108	Run_P3	"LMPP_7:SMPP_45"
chr13	2843935	43239	32486	Run_P3	"LMPP_12:SMPP_57"
chr14	884281	11	0	Run_P3	"LMPP_1:SMPP_21"
chr13	2055420	189	362	Run_P3	"LMPP_1:SMPP_21"
chr12	1925801	15	49	Run_P3	"LMPP_9:SMPP_5"
chr8	853902	8	245	Run_P3	"LMPP_2:SMPP_26"
chr14	153025	582	33884	Run_P3	"LMPP_8:SMPP_50"
chr2	811583	0	7	Run_P3	"LMPP_5:SMPP_30"
chr14	858764	6	0	Run_P3	"LMPP_4:SMPP_36"
chr13	1312079	306	162	Run_P3	"LMPP_4:SMPP_36"
chr12	986346	0	21	Run_P3	"LMPP_10:SMPP_8"
chr13	854306	3615	14093	Run_P3	"LMPP_13:SMPP_64"
chr7	926253	0	5	Run_P3	"LMPP_3:SMPP_32"
chr13	2365885	26	7	Run_P3	"LMPP_5:SMPP_34"
chr12	1146585	16	1873	Run_P3	"LMPP_6:SMPP_39"
chr12	475928	7	0	Run_P3	"LMPP_4:SMPP_37"
chr5	678010	0	6139	Run_P3	"LMPP_8:SMPP_46"
chr13	1900738	12	0	Run_P3	"LMPP_11:SMPP_59"
chr14	800789	4440	1236	Run_P3	"LMPP_3:SMPP_27"
chr5	579232	0	87	Run_P3	"LMPP_9:SMPP_5"
chr6	20472	13	0	Run_P3	"LMPP_7:SMPP_45"
chr2	915500	21	0	Run_P3	"LMPP_4:SMPP_36"
chr14	2944421	0	24	Run_P3	"LMPP_11:SMPP_60"
chr13	1649010	388	27	Run_P3	"LMPP_16:SMPP_7"
chr14	1771862	12	10	Run_P3	"LMPP_1:SMPP_20"
chr13	2447645	309	0	Run_P3	"LMPP_12:SMPP_56"
chr14	216873	913	774	Run_P3	"LMPP_4:SMPP_47"
chr9	905480	0	10	Run_P3	"LMPP_7:SMPP_44"
chr12	121487	120	209	Run_P3	"LMPP_12:SMPP_55"
chr4	747685	530	57	Run_P3	"LMPP_11:SMPP_60"
chr5	1031573	34	10	Run_P3	"LMPP_11:SMPP_60"
chr3	661643	26	0	Run_P3	"LMPP_13:SMPP_65"
chr3	614403	0	75	Run_P3	"LMPP_12:SMPP_55"
chr3	367131	25	0	Run_P3	"LMPP_5:SMPP_31"
chr6	1158178	0	114	Run_P3	"LMPP_1:SMPP_21"
chr13	2057626	26	298	Run_P3	"LMPP_16:SMPP_7"
chr10	640161	0	9	Run_P3	"LMPP_4:SMPP_36"
chr7	1100656	24	0	Run_P3	"LMPP_2:SMPP_24"
chr3	81692	0	14	Run_P3	"LMPP_11:SMPP_59"
chr3	966902	0	2441	Run_P3	"LMPP_9:SMPP_9"
chr11	817427	0	6	Run_P3	"LMPP_5:SMPP_31"
chr7	1275182	923	201	Run_P3	"LMPP_7:SMPP_42"
chr2	73254	431	36	Run_P3	"LMPP_4:SMPP_36"
chr5	1308301	0	15	Run_P3	"LMPP_7:SMPP_44"
chr5	1138997	298	21	Run_P3	"LMPP_6:SMPP_38"
chr6	522976	577	5	Run_P3	"LMPP_7:SMPP_44"
chr14	617222	0	36	Run_P3	"LMPP_15:SMPP_3"
chr5	996378	2370	561	Run_P3	"LMPP_14:SMPP_66"
chr7	286946	0	72	Run_P3	"LMPP_6:SMPP_40"
chr14	1804714	9	14	Run_P3	"LMPP_12:SMPP_56"
chr11	178222	5522	70	Run_P3	"LMPP_8:SMPP_50"
chr11	1628148	20	0	Run_P3	"LMPP_6:SMPP_40"
chr14	1309135	0	1250	Run_P3	"LMPP_2:SMPP_24"
chr14	668975	0	10	Run_P3	"LMPP_15:SMPP_69"
chr5	816115	0	10	Run_P3	"LMPP_2:SMPP_25_1"
chr2	99604	8	357	Run_P3	"LMPP_15:SMPP_69"
chr13	621402	15	0	Run_P3	"LMPP_11:SMPP_59"
chr11	909149	0	405	Run_P3	"LMPP_12:SMPP_56"
